country,code,year,percentage,latitude,longitude,continent
South Africa,ZA,1996,0.34,-30.559482,22.937506,Africa
South Africa,ZA,1997,0.53,-30.559482,22.937506,Africa
South Africa,ZA,1998,0.44,-30.559482,22.937506,Africa
South Africa,ZA,1999,0.22,-30.559482,22.937506,Africa
South Africa,ZA,2000,0.37,-30.559482,22.937506,Africa
South Africa,ZA,2001,0.5,-30.559482,22.937506,Africa
South Africa,ZA,2002,0.6,-30.559482,22.937506,Africa
South Africa,ZA,2003,0.27,-30.559482,22.937506,Africa
South Africa,ZA,2004,0.27,-30.559482,22.937506,Africa
South Africa,ZA,2005,0.37,-30.559482,22.937506,Africa
South Africa,ZA,2006,0.67,-30.559482,22.937506,Africa
South Africa,ZA,2007,0.65,-30.559482,22.937506,Africa
South Africa,ZA,2008,0.32,-30.559482,22.937506,Africa
South Africa,ZA,2009,0.35,-30.559482,22.937506,Africa
South Africa,ZA,2010,0.28,-30.559482,22.937506,Africa
South Africa,ZA,2011,0.64,-30.559482,22.937506,Africa
South Africa,ZA,2012,0.28,-30.559482,22.937506,Africa
South Africa,ZA,2013,0.33,-30.559482,22.937506,Africa
South Africa,ZA,2014,0.78,-30.559482,22.937506,Africa
South Africa,ZA,2015,1.27,-30.559482,22.937506,Africa
South Africa,ZA,2016,1.47,-30.559482,22.937506,Africa
South Africa,ZA,2017,1.97,-30.559482,22.937506,Africa
South Africa,ZA,2018,2.2,-30.559482,22.937506,Africa
South Africa,ZA,2019,2.21,-30.559482,22.937506,Africa
South Korea,KR,1965,2.64,35.907757,127.766922,Asia
South Korea,KR,1966,3.02,35.907757,127.766922,Asia
South Korea,KR,1967,2.54,35.907757,127.766922,Asia
South Korea,KR,1968,2.16,35.907757,127.766922,Asia
South Korea,KR,1969,2.75,35.907757,127.766922,Asia
South Korea,KR,1970,2.03,35.907757,127.766922,Asia
South Korea,KR,1971,2.03,35.907757,127.766922,Asia
South Korea,KR,1972,2.03,35.907757,127.766922,Asia
South Korea,KR,1973,1.54,35.907757,127.766922,Asia
South Korea,KR,1974,2.19,35.907757,127.766922,Asia
South Korea,KR,1975,1.76,35.907757,127.766922,Asia
South Korea,KR,1976,1.67,35.907757,127.766922,Asia
South Korea,KR,1977,1.13,35.907757,127.766922,Asia
South Korea,KR,1978,1.31,35.907757,127.766922,Asia
South Korea,KR,1979,1.45,35.907757,127.766922,Asia
South Korea,KR,1980,1.18,35.907757,127.766922,Asia
South Korea,KR,1981,1.52,35.907757,127.766922,Asia
South Korea,KR,1982,1,35.907757,127.766922,Asia
South Korea,KR,1983,1.23,35.907757,127.766922,Asia
South Korea,KR,1984,0.98,35.907757,127.766922,Asia
South Korea,KR,1985,1.42,35.907757,127.766922,Asia
South Korea,KR,1986,1.24,35.907757,127.766922,Asia
South Korea,KR,1987,1.42,35.907757,127.766922,Asia
South Korea,KR,1988,0.64,35.907757,127.766922,Asia
South Korea,KR,1989,0.88,35.907757,127.766922,Asia
South Korea,KR,1990,1.23,35.907757,127.766922,Asia
South Korea,KR,1991,0.81,35.907757,127.766922,Asia
South Korea,KR,1992,0.64,35.907757,127.766922,Asia
South Korea,KR,1993,0.79,35.907757,127.766922,Asia
South Korea,KR,1994,0.41,35.907757,127.766922,Asia
South Korea,KR,1995,0.48,35.907757,127.766922,Asia
South Korea,KR,1996,0.41,35.907757,127.766922,Asia
South Korea,KR,1997,0.38,35.907757,127.766922,Asia
South Korea,KR,1998,0.61,35.907757,127.766922,Asia
South Korea,KR,1999,0.55,35.907757,127.766922,Asia
South Korea,KR,2000,0.5,35.907757,127.766922,Asia
South Korea,KR,2001,0.29,35.907757,127.766922,Asia
South Korea,KR,2002,0.39,35.907757,127.766922,Asia
South Korea,KR,2003,0.56,35.907757,127.766922,Asia
South Korea,KR,2004,0.5,35.907757,127.766922,Asia
South Korea,KR,2005,0.42,35.907757,127.766922,Asia
South Korea,KR,2006,0.42,35.907757,127.766922,Asia
South Korea,KR,2007,0.48,35.907757,127.766922,Asia
South Korea,KR,2008,0.51,35.907757,127.766922,Asia
South Korea,KR,2009,0.6,35.907757,127.766922,Asia
South Korea,KR,2010,0.73,35.907757,127.766922,Asia
South Korea,KR,2011,0.8,35.907757,127.766922,Asia
South Korea,KR,2012,0.79,35.907757,127.766922,Asia
South Korea,KR,2013,0.93,35.907757,127.766922,Asia
South Korea,KR,2014,0.96,35.907757,127.766922,Asia
South Korea,KR,2015,1.16,35.907757,127.766922,Asia
South Korea,KR,2016,1.41,35.907757,127.766922,Asia
South Korea,KR,2017,1.73,35.907757,127.766922,Asia
South Korea,KR,2018,2.17,35.907757,127.766922,Asia
South Korea,KR,2019,2.54,35.907757,127.766922,Asia
Spain,ES,1965,16.38,40.463667,-3.74922,Europe
Spain,ES,1966,20.09,40.463667,-3.74922,Europe
Spain,ES,1967,15.45,40.463667,-3.74922,Europe
Spain,ES,1968,15.8,40.463667,-3.74922,Europe
Spain,ES,1969,17.54,40.463667,-3.74922,Europe
Spain,ES,1970,14.76,40.463667,-3.74922,Europe
Spain,ES,1971,15.36,40.463667,-3.74922,Europe
Spain,ES,1972,15.84,40.463667,-3.74922,Europe
Spain,ES,1973,11.77,40.463667,-3.74922,Europe
Spain,ES,1974,11.96,40.463667,-3.74922,Europe
Spain,ES,1975,9.94,40.463667,-3.74922,Europe
Spain,ES,1976,7.49,40.463667,-3.74922,Europe
Spain,ES,1977,13.72,40.463667,-3.74922,Europe
Spain,ES,1978,13.88,40.463667,-3.74922,Europe
Spain,ES,1979,14.83,40.463667,-3.74922,Europe
Spain,ES,1980,9.43,40.463667,-3.74922,Europe
Spain,ES,1981,6.98,40.463667,-3.74922,Europe
Spain,ES,1982,8.39,40.463667,-3.74922,Europe
Spain,ES,1983,8.43,40.463667,-3.74922,Europe
Spain,ES,1984,9.65,40.463667,-3.74922,Europe
Spain,ES,1985,9.69,40.463667,-3.74922,Europe
Spain,ES,1986,8.04,40.463667,-3.74922,Europe
Spain,ES,1987,8.01,40.463667,-3.74922,Europe
Spain,ES,1988,9.88,40.463667,-3.74922,Europe
Spain,ES,1989,5.22,40.463667,-3.74922,Europe
Spain,ES,1990,6.8,40.463667,-3.74922,Europe
Spain,ES,1991,7.04,40.463667,-3.74922,Europe
Spain,ES,1992,4.72,40.463667,-3.74922,Europe
Spain,ES,1993,6.25,40.463667,-3.74922,Europe
Spain,ES,1994,6.91,40.463667,-3.74922,Europe
Spain,ES,1995,5.59,40.463667,-3.74922,Europe
Spain,ES,1996,9.11,40.463667,-3.74922,Europe
Spain,ES,1997,7.74,40.463667,-3.74922,Europe
Spain,ES,1998,7.37,40.463667,-3.74922,Europe
Spain,ES,1999,5.29,40.463667,-3.74922,Europe
Spain,ES,2000,6.61,40.463667,-3.74922,Europe
Spain,ES,2001,8.65,40.463667,-3.74922,Europe
Spain,ES,2002,6.06,40.463667,-3.74922,Europe
Spain,ES,2003,9.17,40.463667,-3.74922,Europe
Spain,ES,2004,7.89,40.463667,-3.74922,Europe
Spain,ES,2005,6.46,40.463667,-3.74922,Europe
Spain,ES,2006,7.81,40.463667,-3.74922,Europe
Spain,ES,2007,8.48,40.463667,-3.74922,Europe
Spain,ES,2008,9.31,40.463667,-3.74922,Europe
Spain,ES,2009,11.89,40.463667,-3.74922,Europe
Spain,ES,2010,15.82,40.463667,-3.74922,Europe
Spain,ES,2011,14.61,40.463667,-3.74922,Europe
Spain,ES,2012,15,40.463667,-3.74922,Europe
Spain,ES,2013,18.79,40.463667,-3.74922,Europe
Spain,ES,2014,18.97,40.463667,-3.74922,Europe
Spain,ES,2015,16.49,40.463667,-3.74922,Europe
Spain,ES,2016,17.55,40.463667,-3.74922,Europe
Spain,ES,2017,14.76,40.463667,-3.74922,Europe
Spain,ES,2018,17.3,40.463667,-3.74922,Europe
Spain,ES,2019,16.97,40.463667,-3.74922,Europe
Sri Lanka,LK,1965,15.6,7.873054,80.771797,Asia
Sri Lanka,LK,1966,16.48,7.873054,80.771797,Asia
Sri Lanka,LK,1967,16.53,7.873054,80.771797,Asia
Sri Lanka,LK,1968,18.27,7.873054,80.771797,Asia
Sri Lanka,LK,1969,20.19,7.873054,80.771797,Asia
Sri Lanka,LK,1970,14.58,7.873054,80.771797,Asia
Sri Lanka,LK,1971,17.28,7.873054,80.771797,Asia
Sri Lanka,LK,1972,16.41,7.873054,80.771797,Asia
Sri Lanka,LK,1973,13.4,7.873054,80.771797,Asia
Sri Lanka,LK,1974,21.87,7.873054,80.771797,Asia
Sri Lanka,LK,1975,23.8,7.873054,80.771797,Asia
Sri Lanka,LK,1976,24.48,7.873054,80.771797,Asia
Sri Lanka,LK,1977,25,7.873054,80.771797,Asia
Sri Lanka,LK,1978,24.4,7.873054,80.771797,Asia
Sri Lanka,LK,1979,25.14,7.873054,80.771797,Asia
Sri Lanka,LK,1980,25.21,7.873054,80.771797,Asia
Sri Lanka,LK,1981,23.29,7.873054,80.771797,Asia
Sri Lanka,LK,1982,21.5,7.873054,80.771797,Asia
Sri Lanka,LK,1983,15.95,7.873054,80.771797,Asia
Sri Lanka,LK,1984,27.6,7.873054,80.771797,Asia
Sri Lanka,LK,1985,32.41,7.873054,80.771797,Asia
Sri Lanka,LK,1986,34.81,7.873054,80.771797,Asia
Sri Lanka,LK,1987,27.86,7.873054,80.771797,Asia
Sri Lanka,LK,1988,32.23,7.873054,80.771797,Asia
Sri Lanka,LK,1989,35.05,7.873054,80.771797,Asia
Sri Lanka,LK,1990,36.2,7.873054,80.771797,Asia
Sri Lanka,LK,1991,34.74,7.873054,80.771797,Asia
Sri Lanka,LK,1992,29.63,7.873054,80.771797,Asia
Sri Lanka,LK,1993,36.18,7.873054,80.771797,Asia
Sri Lanka,LK,1994,35.54,7.873054,80.771797,Asia
Sri Lanka,LK,1995,35.97,7.873054,80.771797,Asia
Sri Lanka,LK,1996,24.91,7.873054,80.771797,Asia
Sri Lanka,LK,1997,24.49,7.873054,80.771797,Asia
Sri Lanka,LK,1998,25.64,7.873054,80.771797,Asia
Sri Lanka,LK,1999,25.23,7.873054,80.771797,Asia
Sri Lanka,LK,2000,17.94,7.873054,80.771797,Asia
Sri Lanka,LK,2001,17.7,7.873054,80.771797,Asia
Sri Lanka,LK,2002,14.91,7.873054,80.771797,Asia
Sri Lanka,LK,2003,17.52,7.873054,80.771797,Asia
Sri Lanka,LK,2004,16.12,7.873054,80.771797,Asia
Sri Lanka,LK,2005,16.26,7.873054,80.771797,Asia
Sri Lanka,LK,2006,19.93,7.873054,80.771797,Asia
Sri Lanka,LK,2007,16.58,7.873054,80.771797,Asia
Sri Lanka,LK,2008,18.48,7.873054,80.771797,Asia
Sri Lanka,LK,2009,16.81,7.873054,80.771797,Asia
Sri Lanka,LK,2010,22.8,7.873054,80.771797,Asia
Sri Lanka,LK,2011,17.73,7.873054,80.771797,Asia
Sri Lanka,LK,2012,12.91,7.873054,80.771797,Asia
Sri Lanka,LK,2013,26.12,7.873054,80.771797,Asia
Sri Lanka,LK,2014,19.63,7.873054,80.771797,Asia
Sri Lanka,LK,2015,20.13,7.873054,80.771797,Asia
Sri Lanka,LK,2016,13.82,7.873054,80.771797,Asia
Sri Lanka,LK,2017,12.91,7.873054,80.771797,Asia
Sri Lanka,LK,2018,18.45,7.873054,80.771797,Asia
Sri Lanka,LK,2019,14.05,7.873054,80.771797,Asia
Sweden,SE,1965,33.53,60.128161,18.643501,Europe
Sweden,SE,1966,30.75,60.128161,18.643501,Europe
Sweden,SE,1967,32.57,60.128161,18.643501,Europe
Sweden,SE,1968,30.11,60.128161,18.643501,Europe
Sweden,SE,1969,25.77,60.128161,18.643501,Europe
Sweden,SE,1970,24.13,60.128161,18.643501,Europe
Sweden,SE,1971,29.82,60.128161,18.643501,Europe
Sweden,SE,1972,29.96,60.128161,18.643501,Europe
Sweden,SE,1973,31.66,60.128161,18.643501,Europe
Sweden,SE,1974,32.73,60.128161,18.643501,Europe
Sweden,SE,1975,31.06,60.128161,18.643501,Europe
Sweden,SE,1976,27.78,60.128161,18.643501,Europe
Sweden,SE,1977,27.48,60.128161,18.643501,Europe
Sweden,SE,1978,25.43,60.128161,18.643501,Europe
Sweden,SE,1979,25.51,60.128161,18.643501,Europe
Sweden,SE,1980,26.33,60.128161,18.643501,Europe
Sweden,SE,1981,27.06,60.128161,18.643501,Europe
Sweden,SE,1982,26.3,60.128161,18.643501,Europe
Sweden,SE,1983,30.76,60.128161,18.643501,Europe
Sweden,SE,1984,31.22,60.128161,18.643501,Europe
Sweden,SE,1985,29.97,60.128161,18.643501,Europe
Sweden,SE,1986,24.93,60.128161,18.643501,Europe
Sweden,SE,1987,29.97,60.128161,18.643501,Europe
Sweden,SE,1988,29.89,60.128161,18.643501,Europe
Sweden,SE,1989,31.45,60.128161,18.643501,Europe
Sweden,SE,1990,31.13,60.128161,18.643501,Europe
Sweden,SE,1991,28.7,60.128161,18.643501,Europe
Sweden,SE,1992,33.48,60.128161,18.643501,Europe
Sweden,SE,1993,34.06,60.128161,18.643501,Europe
Sweden,SE,1994,27.11,60.128161,18.643501,Europe
Sweden,SE,1995,30.86,60.128161,18.643501,Europe
Sweden,SE,1996,24.22,60.128161,18.643501,Europe
Sweden,SE,1997,31.33,60.128161,18.643501,Europe
Sweden,SE,1998,31.27,60.128161,18.643501,Europe
Sweden,SE,1999,30.93,60.128161,18.643501,Europe
Sweden,SE,2000,37.24,60.128161,18.643501,Europe
Sweden,SE,2001,34.54,60.128161,18.643501,Europe
Sweden,SE,2002,31.25,60.128161,18.643501,Europe
Sweden,SE,2003,26.69,60.128161,18.643501,Europe
Sweden,SE,2004,28.86,60.128161,18.643501,Europe
Sweden,SE,2005,33.32,60.128161,18.643501,Europe
Sweden,SE,2006,30.89,60.128161,18.643501,Europe
Sweden,SE,2007,33.07,60.128161,18.643501,Europe
Sweden,SE,2008,35.35,60.128161,18.643501,Europe
Sweden,SE,2009,37.4,60.128161,18.643501,Europe
Sweden,SE,2010,36.63,60.128161,18.643501,Europe
Sweden,SE,2011,38.15,60.128161,18.643501,Europe
Sweden,SE,2012,41.57,60.128161,18.643501,Europe
Sweden,SE,2013,37.21,60.128161,18.643501,Europe
Sweden,SE,2014,38.92,60.128161,18.643501,Europe
Sweden,SE,2015,44.85,60.128161,18.643501,Europe
Sweden,SE,2016,40.28,60.128161,18.643501,Europe
Sweden,SE,2017,41.49,60.128161,18.643501,Europe
Sweden,SE,2018,40.32,60.128161,18.643501,Europe
Sweden,SE,2019,42.24,60.128161,18.643501,Europe
Switzerland,CH,1965,37.57,46.818188,8.227512,Europe
Switzerland,CH,1966,39.99,46.818188,8.227512,Europe
Switzerland,CH,1967,40.63,46.818188,8.227512,Europe
Switzerland,CH,1968,38.19,46.818188,8.227512,Europe
Switzerland,CH,1969,35.27,46.818188,8.227512,Europe
Switzerland,CH,1970,33.25,46.818188,8.227512,Europe
Switzerland,CH,1971,32.33,46.818188,8.227512,Europe
Switzerland,CH,1972,27.31,46.818188,8.227512,Europe
Switzerland,CH,1973,27.1,46.818188,8.227512,Europe
Switzerland,CH,1974,29.75,46.818188,8.227512,Europe
Switzerland,CH,1975,33.25,46.818188,8.227512,Europe
Switzerland,CH,1976,27.83,46.818188,8.227512,Europe
Switzerland,CH,1977,33.93,46.818188,8.227512,Europe
Switzerland,CH,1978,31.21,46.818188,8.227512,Europe
Switzerland,CH,1979,29.64,46.818188,8.227512,Europe
Switzerland,CH,1980,31.1,46.818188,8.227512,Europe
Switzerland,CH,1981,32.98,46.818188,8.227512,Europe
Switzerland,CH,1982,34.45,46.818188,8.227512,Europe
Switzerland,CH,1983,32.26,46.818188,8.227512,Europe
Switzerland,CH,1984,28.36,46.818188,8.227512,Europe
Switzerland,CH,1985,28.45,46.818188,8.227512,Europe
Switzerland,CH,1986,27.88,46.818188,8.227512,Europe
Switzerland,CH,1987,29.61,46.818188,8.227512,Europe
Switzerland,CH,1988,30.34,46.818188,8.227512,Europe
Switzerland,CH,1989,27.04,46.818188,8.227512,Europe
Switzerland,CH,1990,25.87,46.818188,8.227512,Europe
Switzerland,CH,1991,27.1,46.818188,8.227512,Europe
Switzerland,CH,1992,27.23,46.818188,8.227512,Europe
Switzerland,CH,1993,29.86,46.818188,8.227512,Europe
Switzerland,CH,1994,31.07,46.818188,8.227512,Europe
Switzerland,CH,1995,29.56,46.818188,8.227512,Europe
Switzerland,CH,1996,25.07,46.818188,8.227512,Europe
Switzerland,CH,1997,27.75,46.818188,8.227512,Europe
Switzerland,CH,1998,27.16,46.818188,8.227512,Europe
Switzerland,CH,1999,31.07,46.818188,8.227512,Europe
Switzerland,CH,2000,29.42,46.818188,8.227512,Europe
Switzerland,CH,2001,30.67,46.818188,8.227512,Europe
Switzerland,CH,2002,27.96,46.818188,8.227512,Europe
Switzerland,CH,2003,27.79,46.818188,8.227512,Europe
Switzerland,CH,2004,27.24,46.818188,8.227512,Europe
Switzerland,CH,2005,26.19,46.818188,8.227512,Europe
Switzerland,CH,2006,24.9,46.818188,8.227512,Europe
Switzerland,CH,2007,28.47,46.818188,8.227512,Europe
Switzerland,CH,2008,28.01,46.818188,8.227512,Europe
Switzerland,CH,2009,27.69,46.818188,8.227512,Europe
Switzerland,CH,2010,28.61,46.818188,8.227512,Europe
Switzerland,CH,2011,27.19,46.818188,8.227512,Europe
Switzerland,CH,2012,30.51,46.818188,8.227512,Europe
Switzerland,CH,2013,29.65,46.818188,8.227512,Europe
Switzerland,CH,2014,30.91,46.818188,8.227512,Europe
Switzerland,CH,2015,31.76,46.818188,8.227512,Europe
Switzerland,CH,2016,30.86,46.818188,8.227512,Europe
Switzerland,CH,2017,30.57,46.818188,8.227512,Europe
Switzerland,CH,2018,30.53,46.818188,8.227512,Europe
Switzerland,CH,2019,30.64,46.818188,8.227512,Europe
Taiwan,TW,1965,10.28,23.69781,120.960515,Asia
Taiwan,TW,1966,9.87,23.69781,120.960515,Asia
Taiwan,TW,1967,8.95,23.69781,120.960515,Asia
Taiwan,TW,1968,11.44,23.69781,120.960515,Asia
Taiwan,TW,1969,8.62,23.69781,120.960515,Asia
Taiwan,TW,1970,7.43,23.69781,120.960515,Asia
Taiwan,TW,1971,6.38,23.69781,120.960515,Asia
Taiwan,TW,1972,7.02,23.69781,120.960515,Asia
Taiwan,TW,1973,5.61,23.69781,120.960515,Asia
Taiwan,TW,1974,8.13,23.69781,120.960515,Asia
Taiwan,TW,1975,8.25,23.69781,120.960515,Asia
Taiwan,TW,1976,5.5,23.69781,120.960515,Asia
Taiwan,TW,1977,4.71,23.69781,120.960515,Asia
Taiwan,TW,1978,4.92,23.69781,120.960515,Asia
Taiwan,TW,1979,4.27,23.69781,120.960515,Asia
Taiwan,TW,1980,2.59,23.69781,120.960515,Asia
Taiwan,TW,1981,4.54,23.69781,120.960515,Asia
Taiwan,TW,1982,4.52,23.69781,120.960515,Asia
Taiwan,TW,1983,4.17,23.69781,120.960515,Asia
Taiwan,TW,1984,3.46,23.69781,120.960515,Asia
Taiwan,TW,1985,4.05,23.69781,120.960515,Asia
Taiwan,TW,1986,3.82,23.69781,120.960515,Asia
Taiwan,TW,1987,3.19,23.69781,120.960515,Asia
Taiwan,TW,1988,2.47,23.69781,120.960515,Asia
Taiwan,TW,1989,2.57,23.69781,120.960515,Asia
Taiwan,TW,1990,3.15,23.69781,120.960515,Asia
Taiwan,TW,1991,1.88,23.69781,120.960515,Asia
Taiwan,TW,1992,2.93,23.69781,120.960515,Asia
Taiwan,TW,1993,1.77,23.69781,120.960515,Asia
Taiwan,TW,1994,2.04,23.69781,120.960515,Asia
Taiwan,TW,1995,1.89,23.69781,120.960515,Asia
Taiwan,TW,1996,1.81,23.69781,120.960515,Asia
Taiwan,TW,1997,1.84,23.69781,120.960515,Asia
Taiwan,TW,1998,2.06,23.69781,120.960515,Asia
Taiwan,TW,1999,1.58,23.69781,120.960515,Asia
Taiwan,TW,2000,1.5,23.69781,120.960515,Asia
Taiwan,TW,2001,1.67,23.69781,120.960515,Asia
Taiwan,TW,2002,1.11,23.69781,120.960515,Asia
Taiwan,TW,2003,1.13,23.69781,120.960515,Asia
Taiwan,TW,2004,1.12,23.69781,120.960515,Asia
Taiwan,TW,2005,1.29,23.69781,120.960515,Asia
Taiwan,TW,2006,1.31,23.69781,120.960515,Asia
Taiwan,TW,2007,1.36,23.69781,120.960515,Asia
Taiwan,TW,2008,1.42,23.69781,120.960515,Asia
Taiwan,TW,2009,1.35,23.69781,120.960515,Asia
Taiwan,TW,2010,1.43,23.69781,120.960515,Asia
Taiwan,TW,2011,1.5,23.69781,120.960515,Asia
Taiwan,TW,2012,1.83,23.69781,120.960515,Asia
Taiwan,TW,2013,1.81,23.69781,120.960515,Asia
Taiwan,TW,2014,1.57,23.69781,120.960515,Asia
Taiwan,TW,2015,1.68,23.69781,120.960515,Asia
Taiwan,TW,2016,2.06,23.69781,120.960515,Asia
Taiwan,TW,2017,1.98,23.69781,120.960515,Asia
Taiwan,TW,2018,1.97,23.69781,120.960515,Asia
Taiwan,TW,2019,2.51,23.69781,120.960515,Asia
Thailand,TH,1965,7.65,15.870032,100.992541,Asia
Thailand,TH,1966,8.12,15.870032,100.992541,Asia
Thailand,TH,1967,9.17,15.870032,100.992541,Asia
Thailand,TH,1968,7.33,15.870032,100.992541,Asia
Thailand,TH,1969,5.16,15.870032,100.992541,Asia
Thailand,TH,1970,7.41,15.870032,100.992541,Asia
Thailand,TH,1971,7.67,15.870032,100.992541,Asia
Thailand,TH,1972,5.33,15.870032,100.992541,Asia
Thailand,TH,1973,5.47,15.870032,100.992541,Asia
Thailand,TH,1974,6.87,15.870032,100.992541,Asia
Thailand,TH,1975,8.62,15.870032,100.992541,Asia
Thailand,TH,1976,8.74,15.870032,100.992541,Asia
Thailand,TH,1977,7.12,15.870032,100.992541,Asia
Thailand,TH,1978,4.23,15.870032,100.992541,Asia
Thailand,TH,1979,6.2,15.870032,100.992541,Asia
Thailand,TH,1980,2.41,15.870032,100.992541,Asia
Thailand,TH,1981,5.57,15.870032,100.992541,Asia
Thailand,TH,1982,7.02,15.870032,100.992541,Asia
Thailand,TH,1983,6.06,15.870032,100.992541,Asia
Thailand,TH,1984,6.14,15.870032,100.992541,Asia
Thailand,TH,1985,5.3,15.870032,100.992541,Asia
Thailand,TH,1986,7.45,15.870032,100.992541,Asia
Thailand,TH,1987,4.77,15.870032,100.992541,Asia
Thailand,TH,1988,3.93,15.870032,100.992541,Asia
Thailand,TH,1989,5.04,15.870032,100.992541,Asia
Thailand,TH,1990,3.79,15.870032,100.992541,Asia
Thailand,TH,1991,3.16,15.870032,100.992541,Asia
Thailand,TH,1992,2.64,15.870032,100.992541,Asia
Thailand,TH,1993,2.02,15.870032,100.992541,Asia
Thailand,TH,1994,2.2,15.870032,100.992541,Asia
Thailand,TH,1995,3.04,15.870032,100.992541,Asia
Thailand,TH,1996,2.96,15.870032,100.992541,Asia
Thailand,TH,1997,2.79,15.870032,100.992541,Asia
Thailand,TH,1998,2.21,15.870032,100.992541,Asia
Thailand,TH,1999,1.48,15.870032,100.992541,Asia
Thailand,TH,2000,2.4,15.870032,100.992541,Asia
Thailand,TH,2001,2.4,15.870032,100.992541,Asia
Thailand,TH,2002,2.59,15.870032,100.992541,Asia
Thailand,TH,2003,2.47,15.870032,100.992541,Asia
Thailand,TH,2004,2.1,15.870032,100.992541,Asia
Thailand,TH,2005,2,15.870032,100.992541,Asia
Thailand,TH,2006,2.62,15.870032,100.992541,Asia
Thailand,TH,2007,2.68,15.870032,100.992541,Asia
Thailand,TH,2008,2.69,15.870032,100.992541,Asia
Thailand,TH,2009,2.78,15.870032,100.992541,Asia
Thailand,TH,2010,2.52,15.870032,100.992541,Asia
Thailand,TH,2011,3.12,15.870032,100.992541,Asia
Thailand,TH,2012,3.41,15.870032,100.992541,Asia
Thailand,TH,2013,3.39,15.870032,100.992541,Asia
Thailand,TH,2014,3.79,15.870032,100.992541,Asia
Thailand,TH,2015,3.72,15.870032,100.992541,Asia
Thailand,TH,2016,4.04,15.870032,100.992541,Asia
Thailand,TH,2017,4.68,15.870032,100.992541,Asia
Thailand,TH,2018,5.59,15.870032,100.992541,Asia
Thailand,TH,2019,6.18,15.870032,100.992541,Asia
Trinidad and Tobago,TT,1965,0,10.691803,-61.222503,Americas
Trinidad and Tobago,TT,1966,0,10.691803,-61.222503,Americas
Trinidad and Tobago,TT,1967,0,10.691803,-61.222503,Americas
Trinidad and Tobago,TT,1968,0,10.691803,-61.222503,Americas
Trinidad and Tobago,TT,1969,0,10.691803,-61.222503,Americas
Trinidad and Tobago,TT,1970,0,10.691803,-61.222503,Americas
Trinidad and Tobago,TT,1971,0.22,10.691803,-61.222503,Americas
Trinidad and Tobago,TT,1972,0.16,10.691803,-61.222503,Americas
Trinidad and Tobago,TT,1973,0.13,10.691803,-61.222503,Americas
Trinidad and Tobago,TT,1974,0.12,10.691803,-61.222503,Americas
Trinidad and Tobago,TT,1975,0.13,10.691803,-61.222503,Americas
Trinidad and Tobago,TT,1976,0.1,10.691803,-61.222503,Americas
Trinidad and Tobago,TT,1977,0.11,10.691803,-61.222503,Americas
Trinidad and Tobago,TT,1978,0.14,10.691803,-61.222503,Americas
Trinidad and Tobago,TT,1979,0.16,10.691803,-61.222503,Americas
Trinidad and Tobago,TT,1980,0.15,10.691803,-61.222503,Americas
Trinidad and Tobago,TT,1981,0.1,10.691803,-61.222503,Americas
Trinidad and Tobago,TT,1982,0.08,10.691803,-61.222503,Americas
Trinidad and Tobago,TT,1983,0.08,10.691803,-61.222503,Americas
Trinidad and Tobago,TT,1984,0.06,10.691803,-61.222503,Americas
Trinidad and Tobago,TT,1985,0.08,10.691803,-61.222503,Americas
Trinidad and Tobago,TT,1986,0.12,10.691803,-61.222503,Americas
Trinidad and Tobago,TT,1987,0.15,10.691803,-61.222503,Americas
Trinidad and Tobago,TT,1988,0.12,10.691803,-61.222503,Americas
Trinidad and Tobago,TT,1989,0.12,10.691803,-61.222503,Americas
Trinidad and Tobago,TT,1990,0.12,10.691803,-61.222503,Americas
Trinidad and Tobago,TT,1991,0.1,10.691803,-61.222503,Americas
Trinidad and Tobago,TT,1992,0.11,10.691803,-61.222503,Americas
Trinidad and Tobago,TT,1993,0.1,10.691803,-61.222503,Americas
Trinidad and Tobago,TT,1994,0.11,10.691803,-61.222503,Americas
Trinidad and Tobago,TT,1995,0.1,10.691803,-61.222503,Americas
Trinidad and Tobago,TT,1996,0.05,10.691803,-61.222503,Americas
Trinidad and Tobago,TT,1997,0.05,10.691803,-61.222503,Americas
Trinidad and Tobago,TT,1998,0.05,10.691803,-61.222503,Americas
Trinidad and Tobago,TT,1999,0.04,10.691803,-61.222503,Americas
Trinidad and Tobago,TT,2000,0.05,10.691803,-61.222503,Americas
Trinidad and Tobago,TT,2001,0.06,10.691803,-61.222503,Americas
Trinidad and Tobago,TT,2002,0.05,10.691803,-61.222503,Americas
Trinidad and Tobago,TT,2003,0.02,10.691803,-61.222503,Americas
Trinidad and Tobago,TT,2004,0.04,10.691803,-61.222503,Americas
Trinidad and Tobago,TT,2005,0.04,10.691803,-61.222503,Americas
Trinidad and Tobago,TT,2006,0.04,10.691803,-61.222503,Americas
Trinidad and Tobago,TT,2007,0.03,10.691803,-61.222503,Americas
Trinidad and Tobago,TT,2008,0.03,10.691803,-61.222503,Americas
Trinidad and Tobago,TT,2009,0.03,10.691803,-61.222503,Americas
Trinidad and Tobago,TT,2010,0,10.691803,-61.222503,Americas
Trinidad and Tobago,TT,2011,0,10.691803,-61.222503,Americas
Trinidad and Tobago,TT,2012,0,10.691803,-61.222503,Americas
Trinidad and Tobago,TT,2013,0,10.691803,-61.222503,Americas
Trinidad and Tobago,TT,2014,0,10.691803,-61.222503,Americas
